tweet count,id,tweet content,month,day,hour,source,friends,
7831,1.31E+18,"b'El padre Nacho (Ignacio Gonz\xc3\xa1lez Molina) padece #Covid-19, est\xc3\xa1 hospitalizado. Los m\xc3\xa9dicos informan que su estado de salud es estable y se est\xc3\xa1 recuperando. #Puebla https://t.co/EVVcHWRcb9'",7,17,17,TweetDeck,241,
7832,1.31E+18,b'Como parte de las medidas para prevenir el contagio de la #COVID-19 realizamos una jornada de desinfecci\xc3\xb3n en las instalaciones del .@desur81\xc2\xa0#21Sep\xc2\xa0 #GarantizamosLaPaz\xc2\xa0\nGNB #JuntoAlPuebloSomosGarant\xc3\xadaDePaz https://t.co/MR3odGGbb3',9,21,19,Twitter for Android,534,
7833,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",9,4,1,Twitter for Android,125,
7834,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",6,21,7,Twitter for Android,5104,
7835,1.31E+18,b'RT @ZMPublicHealth: Daily #COVID-19 update: in the last 24hrs we recorded 44 new cases (out of 1544 tests). The breakdown is provided below\xe2\x80\xa6',12,15,23,Twitter for Android,3974,
7836,1.31E+18,"b'RT @crismartinj: Con la excusa de la #COVID-19 est\xc3\xa1n utilizando el Estado de Derecho para arrebatarnos todos los derechos, tal y como narro\xe2\x80\xa6'",2,19,12,Twitter for Android,2716,
7837,1.31E+18,b'RT @PrisionesEstado: Ofrecer el estado de alarma a las Comunidades Aut\xc3\xb3nomas es echar balones fuera.\n\n\xf0\x9d\x97\xa6\xf0\x9d\x97\xae\xf0\x9d\x97\xbb\xf0\x9d\x97\xb0\xf0\x9d\x97\xb5\xf0\x9d\x97\xb2\xf0\x9d\x98\x87 \xf0\x9d\x98\x86 \xf0\x9d\x97\x94\xf0\x9d\x98\x86\xf0\x9d\x98\x82\xf0\x9d\x98\x80\xf0\x9d\x97\xbc \n#Covid',7,10,1,Twitter for Android,4516,
7838,1.31E+18,b'RT @LawrenceSellin: Dr. Li-Meng Yan said COVID-19 was made in a laboratory in China.\nI presume Twitter rules include scientific opinions wi\xe2\x80\xa6',5,29,1,Twitter Web App,2461,
7839,1.31E+18,"b""Speaking with a colleague today, 4  patients with HAC acquired #covid and not community acquired. If this is the case have a full lockdown. Ffs if its increasing why not close pubs and schools. Scare mongering? I've not seen my dad since feb.but you can have pubs open?""",3,10,22,Twitter for Android,1497,
7840,1.31E+18,"b'RT @artemi_ecrit: OB von #M\xc3\xbcnchen will \xc3\xbcber #Covid verbieten, dass &gt; 5 Menschen beieinander sind u Feste drast. beschr\xc3\xa4nken. Er will \xe2\x80\x9ealles\xe2\x80\xa6'",9,6,20,Twitter Web App,530,
7841,1.31E+18,b'#custom #logo #deathmetal #hiphop #follow #artist #merchdesign #vinyl #explorepage #instagood #photography #rock #style #hardcore #swag #sale #stickers #support #explore #cute #hoodies #fanpage #clothes #new #shirts #f #metalhead #instagram #rap #covid https://t.co/7dM4ZwY7ji',9,11,18,Twitter for Android,0,
7842,1.31E+18,b'@philoaletheia @diegojromero RT @philoaletheia #Agenda2030 #NOM #Masoneria #Covid',2,8,22,Twitter for Android,980,
7843,1.31E+18,"b'RT @___Hilde: \xc2\xabThe heightened focus on #COVID-19 allows hype and sensationalism to flourish, but also shines a spotlight on phenomena that\xe2\x80\xa6'",5,8,16,Twitter Web App,1340,
7844,1.31E+18,b'RT @cjpmiami: This is an unconstitutional and offensive attempt to chill speech &amp; divide our communities. \xe2\x81\xa6@GovRonDeSantis\xe2\x81\xa9 needs to focus\xe2\x80\xa6',4,20,16,Twitter for iPhone,631,
7845,1.31E+18,b'Covid-19 \xf0\x9f\x8c\x8f update\n21th Sept 2020 \xe2\x9a\xa0\n *_1350_* Positive cases+\n*48* Deaths \xe2\x98\xa0....\n*1994* Patient Recovered \nRecover Rate *_82. 25%_*\n#COVID19 #abincorporation #coronavirus #pandemic #StayHomeStaySafe #COVID #nagpur #Maharashtra #newsupdate #NewsAlert #news #CoronaVirusUpdates https://t.co/T6tjzD3KRa',4,21,13,Twitter for Android,13,
7846,1.31E+18,b'RT @21WIRE: Grow up people. This insane #FirstAid #CPR guidance is proof that #COVID paranoia &amp; hypochondria kills. \n\nWhen did people aband\xe2\x80\xa6',3,31,4,Twitter for iPhone,1088,
7847,1.31E+18,"b""#trump wants to kill off 2 mil + of us from the herd to achieve immunity from #covid. He begins with his own rallies. Think about them. #superspreaders. #AmericaWearYourMasks don't let #trump kill you off like a sick zebra. #VotetrumpandgopsenateOUT. \xf0\x9f\x98\xb7\xf0\x9f\x97\xb3\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x98\xb7\xf0\x9f\x97\xb3\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x98\xb7\xf0\x9f\x97\xb3\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8""",4,28,7,Twitter Web App,1846,
7848,1.31E+18,"b'RT @Minhvi_Oficial: #AHORA || Min. @IMVillarroel1: Un saludo para nuestros oyentes, estamos de vuelta con la emisi\xc3\xb3n N\xc2\xb058 de Construir para\xe2\x80\xa6'",2,6,19,Twitter for Android,1584,
7849,1.31E+18,b'RT @SalvaAlmenar: \xf0\x9f\x94\xb4Actualitzaci\xc3\xb3 dades #covid a 21/9:\n\xe2\x99\xa6\xef\xb8\x8f301 nous casos des de dissabte\n\xe2\x99\xa6\xef\xb8\x8f35.296 positius\n\xe2\x99\xa6\xef\xb8\x8f6.005 actius\n\xe2\x99\xa6\xef\xb8\x8f498 ingressats (+\xe2\x80\xa6',9,3,10,Twitter for Android,528,
7850,1.31E+18,b'RT @cuidarcorazon: \xf0\x9f\x86\x95 \xc2\xa1Nuevo n\xc3\xbamero de la revista #CienciaCardiovascular! Encontrar\xc3\xa1s art\xc3\xadculos sobre las secuelas cardiovasculares que ha d\xe2\x80\xa6',11,6,13,Twitter Web App,329,
7851,1.31E+18,b'Como parte de las medidas para prevenir el contagio de la #COVID-19 realizamos una jornada de desinfecci\xc3\xb3n en las instalaciones del .@desur81\xc2\xa0#21Sep\xc2\xa0 #GarantizamosLaPaz\xc2\xa0\nGNB #JuntoAlPuebloSomosGarant\xc3\xadaDePaz https://t.co/jIohIQ6s0m',9,14,13,Twitter for Android,214,
7852,1.31E+18,"b'Hopeless - to little to late - sorry but whitty &amp; vallence must of had this info and sat on it, for 2 wks or more. Nothing to flatten this now. Especially with the covid deniers &amp; non conformist out &amp; about. Failed with cummings. \n#BorisJohnson\n#Cumming\n#covid https://t.co/I86sF12s8B'",10,25,12,Twitter for Android,814,
7853,1.31E+18,"b""RT @centre_presse: \xc2\xabJ'ai pos\xc3\xa9 des jours de cong\xc3\xa9s, y'a pas le choix.\xc2\xbb\n\xf0\x9f\x98\xb7 En cas de #covid \xc3\xa0 l'\xc3\xa9cole, les parents s'organisent... comme ils p\xe2\x80\xa6""",7,17,11,Twitter for iPhone,1167,
7854,1.31E+18,"b'RT @Adnkronos: #Covid, in #Francia 5298 contagi e 53 morti https://t.co/ffjaGO5GyD'",4,17,15,Twitter for Android,1215,
7855,1.31E+18,b'Laboratorios podr\xc3\xa1n obtener resultados de #Covid-19 en pocos minutos\nhttps://t.co/SdL56UkFhh https://t.co/9iBLtW0n5G',5,18,23,Hootsuite Inc.,1915,
7856,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",9,26,20,Twitter for iPhone,2042,
7857,1.31E+18,b'A modern #hero: Lidia Fonseca is working behind the scenes to ensure researchers and scientists have the tools they need to collaborate to speed the race to a #COVID19 vaccine. https://t.co/eEefVaGAtm #STEM #covid',3,1,15,Hootsuite Inc.,12917,
7858,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",7,6,21,Twitter for iPhone,445,
7859,1.31E+18,"b'Un nuovo ricovero tra i sospetti, un ricovero in terapia intensiva neonatale #Covid a #Ferrara, 7 positivi e casi attivi ancora in crescita \n\nhttps://t.co/7eE13Lx2bp\n\n#coronavirus'",6,13,14,TweetDeck,53,
7860,1.31E+18,b'\xe2\x9d\x97\xef\xb8\x8f\xe2\x9d\x97\xef\xb8\x8f\xf0\x9f\x8e\x99\xf0\x9f\x8e\x99\xf0\x9f\x8e\x99\xf0\x9f\x8e\x99\xf0\x9f\x8e\x99\xf0\x9f\x8e\x99\xf0\x9f\x8e\x99\xe2\x9d\x97\xef\xb8\x8f\xe2\x9d\x97\xef\xb8\x8f\n\nLIVE ON AIR IN 20 MINUTES!\n\n\xe2\xac\x87\xef\xb8\x8f PRAY WITH US HERE \xe2\xac\x87\xef\xb8\x8f\n\nhttps://t.co/eEBafrgBs4\n\n#CatholicTwitter #CatholicChurch #Catholic #JesusChrist #JesusSaves #JesusLovesYou #Rosary #Jesus #COVID19 #Covid #ProLife https://t.co/C229AR5bAb',7,2,0,Twitter Web App,2599,
7861,1.31E+18,"b""RT @BAWSupport: We're collaborating with medical professionals to create a set of #harmreduction guidelines for #sexworkers who are working\xe2\x80\xa6""",7,18,22,Twitter for iPhone,807,
7862,1.31E+18,"b'RT @lasillarota: #Mundo | Autoridades del Reino Unido advierten que los casos de #COVID se han duplicado, y que sin restricciones la veloci\xe2\x80\xa6'",3,10,0,Twitter Web App,1806,
7863,1.31E+18,"b'RT @draolgaponce: #COVID. \nError haber dicho a la gente: ""Si tienes s\xc3\xadntomas respiratorios qu\xc3\xa9date en casa, a\xc3\xadslate. Solo si tienes dificul\xe2\x80\xa6'",4,19,22,Twitter for Android,8222,
7864,1.31E+18,b'#DOH\n#Duque\n#COVID-19\n#GMANews\nhttps://t.co/CUB3lfbwT0\nhttps://t.co/NNmKtKU6ZB',9,8,10,Twitter for Android,42,
7865,1.31E+18,"b'RT @FranjDelMo: En la comparecencia de S\xc3\xa1nchez y Ayuso, IDA ha soltado el combo #Covid + delincuencia + okupaci\xc3\xb3n + MENAS... Todo junto. Y\xe2\x80\xa6'",1,25,18,Twitter Web App,4998,
7866,1.31E+18,"b'RT @vox_asambleamad: \xf0\x9f\x93\xbb""Hay que perseguir a quien se salte la cuarentena, pero los ciudadanos no tienen la culpa de que la #AtencionPrimaria\xe2\x80\xa6'",8,13,16,Twitter Web App,228,
7867,1.31E+18,b'RT @M_T_Franz: Ich frage jetzt in die Twitteria: \n\nWer kann dieses politmediale #COVID Getue noch irgendwie ernstnehmen? \n\nAbgesehen von de\xe2\x80\xa6',5,7,12,Twitter for Android,952,
7868,1.31E+18,b'RT @GnbD813: Como parte de las medidas para prevenir el contagio de la #COVID-19 realizamos una jornada de desinfecci\xc3\xb3n en las instalacione\xe2\x80\xa6',9,14,23,Twitter for Android,295,
7869,1.31E+18,b'RT @_NatashaDevon: All the people who have just this minute decided they care about people struggling with #mentalheath issues because it\xe2\x80\x99s\xe2\x80\xa6',9,2,18,Twitter for iPhone,450,
7870,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",2,1,16,Twitter for Android,109,
7871,1.31E+18,b'@brightnowdental why is my appt at 9 if y\xe2\x80\x99all aren\xe2\x80\x99t gonna see me until after 10? (Don\xe2\x80\x99t blame #covid cleaning... it\xe2\x80\x99s always taken this long) \xf0\x9f\x98\x92 #stillwaiting https://t.co/zNCOVURNwV',7,19,2,Twitter for iPhone,148,
7872,1.31E+18,b'I don\xe2\x80\x99t know who needs to hear this but even if you had #COVID you still need to get your annual seasonal flu vaccination. \n\nThey are different viruses and fortunately we have a vaccine for seasonal flu. Get it. #FluShot',7,4,3,Twitter for iPhone,2299,
7873,1.31E+18,b'RT @parentcenterhub: Key Information and Creative Questions for Families to Consider During #COVID-19 Closures-\nStudents with disabilities\xe2\x80\xa6',7,12,2,Twitter for Android,2466,
7874,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",6,18,21,Twitter for Android,1926,
7875,1.31E+18,"b'RT @RecordingAcad: #COVID-era problems put pressure on #teachers to work creatively, while fearing for the future. https://t.co/3ddW6URz44'",2,4,8,Twitter for Android,1266,
7876,1.31E+18,"b""\xf0\x9f\x94\xb4Actualitzaci\xc3\xb3 dades #covid a 21/9:\n\xe2\x99\xa6\xef\xb8\x8f301 nous casos des de dissabte\n\xe2\x99\xa6\xef\xb8\x8f35.296 positius\n\xe2\x99\xa6\xef\xb8\x8f6.005 actius\n\xe2\x99\xa6\xef\xb8\x8f498 ingressats (+14) 79 en UCI (+11)\n\xe2\x99\xa6\xef\xb8\x8f1.590 morts (+6)\n\xe2\x99\xa6\xef\xb8\x8f36.819 altes (+914)\n\xe2\x99\xa6\xef\xb8\x8fProves (sense dades actualitzades)\n\n\xf0\x9f\x94\xb913 nous brots: 6 socials, 5 laboral i 2 d'\xc3\xa0mbit educatiu.""",9,18,15,Twitter for Android,1427,
7877,1.31E+18,b'It\xe2\x80\x99s sad (no matter his stand on the pandemic) Tony Tenpenny died from #COVID19 who was a fierce denier. I imagine he may have suffered as he was on a ventilator. Sad for his family. #COVID it is real. #CovidIsNotPolitical #WearAMask #Vote #YourHealthIsNotPolitical #TonyTenpenny https://t.co/s75FbSlVBV',6,11,22,Twitter for iPhone,223,
7878,1.31E+18,b'RT @Haydi_Ahbap: #Afyonkarahisar Emirda\xc4\x9f Devlet Hastanesinde tedavi g\xc3\xb6rmekte olan Nuray Gark\xc4\xb1n i\xc3\xa7in #covid-19 tedavisi g\xc3\xb6rm\xc3\xbc\xc5\x9f ve iyile\xc5\x9fmi\xc5\x9f\xe2\x80\xa6',6,4,22,Twitter for Android,795,
7879,1.31E+18,b'RT @CMichaelGibson: Some hospitals in England to be kept #Covid-free in second wave so that cancer care and surgeries can continue https://\xe2\x80\xa6',9,17,13,Twitter Web App,1694,
7880,1.31E+18,b'RT @M_T_Franz: #COVID Es hat noch niemals auf dieser Welt solche unverh\xc3\xa4ltnism\xc3\xa4\xc3\x9figen Ma\xc3\x9fnahmen wegen einer Infektion gegeben. Ausgenommen d\xe2\x80\xa6',11,16,8,Twitter for iPhone,377,
7881,1.31E+18,"b'RFK\xe2\x80\x99s grandson was so disturbed as a member of Kushner\xe2\x80\x99s #COVID task force, he broke his NDA to file a whistleblower complaint w/ Congress:\n\n\xe2\x80\x9cThe Admin\xe2\x80\x99s coronavirus response was like a family office meets organized crime, melded w/ Lord of the Flies.\xe2\x80\x9d https://t.co/DUCHjYNO7F'",10,10,23,Twitter for iPhone,5904,
7882,1.31E+18,"b'RT @Energy_Post: For the first time, BP\xe2\x80\x99s Outlook 2020 says \xe2\x80\x9cpeak oil\xe2\x80\x9d has already happened. Even gas forecast is trimmed back. Behaviour c\xe2\x80\xa6'",11,27,10,Twitter Web App,157,
7883,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",12,19,16,Twitter for iPhone,926,
7884,1.31E+18,"b'RT @mjesusglez: Anoche ingres\xc3\xa9 a una \xe2\x80\x9cni\xc3\xb1a\xe2\x80\x9d de 25 a\xc3\xb1os q se desplomo en una fiesta. Neumonia bilateral, SO2 80%, esperaba resultado d PCR p\xe2\x80\xa6'",3,18,13,Twitter Web App,4994,
7885,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",10,23,2,Twitter for iPhone,237,
7886,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",11,24,20,Twitter for Android,5001,
7887,1.31E+18,b'Thundering #silence from .@MyKingSoopers  #VirusGroceries #covid #kingsoopers https://t.co/XDSdVuwJlf',5,16,18,Twitter for iPhone,328,
7888,1.31E+18,"b'RT @Eduardo65340301: @DiazCanelB Le damos la bienvenida a esos h\xc3\xa9roes de estos tiempos ya est\xc3\xa1n en casa , brigada m\xc3\xa9dica que combati\xc3\xb3 la #C\xe2\x80\xa6'",3,25,18,Twitter Web App,302,
7889,1.31E+18,"b'#Covid, in #Francia 5298 contagi e 53 morti https://t.co/ffjaGO5GyD'",3,21,14,Twitter Web App,135,
7890,1.31E+18,b'RT @blessedactions: #plandemic #2020 #covid19\n#covid #cult #clowns https://t.co/ffGPaZNm1n',8,27,15,Twitter Web App,499,
7891,1.31E+18,b'@SalomonJA That #COVID would have never existed.',10,17,12,Twitter for iPhone,68,
7892,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",7,17,12,Twitter for Android,3696,
7893,1.31E+18,b'RT @hernanescribe: #Irrelevante. Pero el Gobierno de Corrientes abri\xc3\xb3 la costanera solo para que un grupo de anticuarentenas hiciera una ju\xe2\x80\xa6',5,15,20,Twitter Web App,450,
7894,1.31E+18,"b'RT @JoseCardenas1: #M\xc3\xa9xico, susceptible a rebrotes de #COVID-19; en octubre podr\xc3\xadan incrementar hospitalizaciones https://t.co/IUllLA2IBH'",10,23,12,Twitter for Android,154,
7895,1.31E+18,"b'RT @themohwgovjm: #COVID-19 Update for Sunday, September 20,2020:\nNew Cases: 155\nNew Deaths: 3\nRecoveries: 57.\n\nFull details: https://t.co/\xe2\x80\xa6'",6,9,21,Twitter for Android,535,
7896,1.31E+18,"b'RT @IAIM_VE: #LaPrevenci\xc3\xb3nEsLaClave || El #IAIM te invita a conocer el uso adecuado de la mascarilla, como medida de prevenci\xc3\xb3n y contenci\xc3\xb3\xe2\x80\xa6'",3,18,18,Twitter Web App,43,
7897,1.31E+18,"b'RT @Antoni_Gelonch: Dem\xc3\xa0 Jornada \xe2\x80\x9cEl mon d l\xe2\x80\x99aigua amb la #Covid,organitzada x @premistalent amb l\xe2\x80\x99ajuda d @ajmollerussa, i la participaci\xc3\xb3\xe2\x80\xa6'",2,24,11,Twitter for iPad,685,
7898,1.31E+18,b'RT @fionamflanagan1: Trolls &amp; shills (including the blue ticks) have gone into overdrive today trying to defend the disintegrating #covid n\xe2\x80\xa6',3,3,9,Twitter for Android,2558,
7899,1.31E+18,b'Here we go... #WearAMask pleaseeeeeeeee #Covid coming after us!  Be safe\xf0\x9f\x92\x99 https://t.co/pxh5qZCr2G',1,3,0,Twitter for iPad,194,
7900,1.31E+18,"b""RT @KSAPermanentGVA: #HRC45 | The Kingdom's permanent representative to the #UN in #Geneva, Ambassador Dr. Abdulaziz Alwasil, delivered thi\xe2\x80\xa6""",11,13,10,Twitter for iPhone,631,
7901,1.31E+18,"b'RT @Socialistdawn: Just bumped into my neighbour\xe2\x80\x99s son. He\xe2\x80\x99s in good health, 22 years old. He has a terrible needle phobia - but had just h\xe2\x80\xa6'",6,9,2,Twitter for iPad,4662,
7902,1.31E+18,b'RT @VillaDeCortesBJ: Dra @Claudiashein nos avisan que la @SOBSECDMX de niega a recibir documentos para el programa emergente #MejorandoLaCi\xe2\x80\xa6',4,4,16,Twitter Web App,430,
7903,1.31E+18,b'RT @COVIDNewsByMIB: #IndiaFightsCorona :\n\n\xf0\x9f\x93\x8d#COVID Appropriate Behaviours \n\n\xe2\x96\xb6\xef\xb8\x8f15 Behaviours to follow to win the fight against #COVID19 \xf0\x9f\x91\x87\n\n#\xe2\x80\xa6',9,7,8,Twitter for Android,80,
7904,1.31E+18,"b'Seg\xc3\xban Ayuso en Madrid hay m\xc3\xa1s casos de #Covid por la okupaci\xc3\xb3n, la delincuencia y los menas. Que no haya rastreadores, que los centros de atenci\xc3\xb3n primaria est\xc3\xa9n coapsados o la saturaci\xc3\xb3n del metro no tienen nada que ver. Lo de IDA, adem\xc3\xa1s de incompetencia, es racismo y clasismo.'",2,1,12,Twitter Web App,3583,
7905,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",5,4,19,Twitter for iPhone,14373,
7906,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",10,29,19,Twitter for iPhone,5899,
7907,1.31E+18,"b""RT @calipette: Depuis la crise du #Covid, @EmmanuelMacron part dans tous les sens et n'importe comment.. D'abord confinement, ensuite crise\xe2\x80\xa6""",1,1,13,Twitter Web App,584,
7908,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",6,26,7,Twitter for iPad,958,
7909,1.31E+18,b'Most important thing said at today\xe2\x80\x99s #Covid briefing is that we should not make judgement about individual risk. We are not individuals; we are a worldwide population &amp; our risky behaviour impacts vulnerable neighbours.  https://t.co/mLN4HIyNMp',11,16,21,Twitter for iPhone,901,
7910,1.31E+18,"b'RT @Rakiaikar: They are very seriously implementing that plan, as you can see here:\nhttps://t.co/oaXZ4wavpH\nYou may expect many new #covid\xe2\x80\xa6'",3,7,0,Twitter Web App,4790,
7911,1.31E+18,b'RT @IrsAman: We have heard that Men r from Mars &amp; Women r from Venus but some earthlings came together to end period poverty amidst #COVID\xe2\x80\xa6',4,12,12,Twitter for Android,15211,
7912,1.31E+18,b'... and so it begins. A shit winter ahead for us. Fuck 2020 &amp; fuck this coronavirus \xf0\x9f\x98\xab\n\n#Covid: UK coronavirus alert level moving to 4 https://t.co/m89M3ucj95',2,3,17,Twitter for iPhone,788,
7913,1.31E+18,"b'RT @HCIMaldives: Walking the talk!\n\nUSD 250 million assistance provided to \xf0\x9f\x87\xb2\xf0\x9f\x87\xbb by \xf0\x9f\x87\xae\xf0\x9f\x87\xb3, as budgetary &amp; revenue support for mitigating impact o\xe2\x80\xa6'",4,27,14,Twitter for Android,1593,
7914,1.31E+18,b'RT @IrsAman: We have heard that Men r from Mars &amp; Women r from Venus but some earthlings came together to end period poverty amidst #COVID\xe2\x80\xa6',4,6,8,Twitter for Android,2338,
